pseoInstitutionId,name,state,city,lat,lon,tuitionInState,tuitionOutState,roomCost,bookCost,totalCostEstimate,loanPrincipal,pellGrantRate,federalLoanRate,studentsWithAnyLoan,medianDebtOverall,completerDebt,monthlyPayment,gradCohort,gradCohortYears,y1P25Earnings,y1P50Earnings,y1P75Earnings,y1GradsEarn,y1IpedsCount,earningsDebtRatio,matchMethod
00249500,Truman State University,MO,Kirksville,40.188267,-92.581658,8299,15659,9185,1000,18484,16000,0.1853,0.3572,0.88799505,16000,21500,214.93,2019,3,25389,37274,55327,1902,3133,1.73,exact
00364800,Tyler Junior College,TX,Tyler,32.33601,-95.284122,2962,5482,8640,1300,12902,6128,0.3507,0.2467,0.668811324,6128,11500,114.96,2019,3,43497,60508,77193,83,63,5.26,exact
00312300,University of Akron (The),OH,Akron,41.078551,-81.511679,11881,17765,12296,1000,25177,16000,0.2935,0.4274,0.871297939,16000,24411,244.03,2019,3,34262,50614,69448,6106,8464,2.07,exact
00105100,University of Alabama,AL,Tuscaloosa,33.211875,-87.545978,11620,31090,13810,1000,26430,17671,0.1718,0.3644,0.910741139,17671,23072,230.64,2019,3,34723,51129,71641,14963,23730,2.22,manual
00105200,University of Alabama at Birmingham,AL,Birmingham,33.505697,-86.799345,8568,20400,12307,1200,22075,15085,0.3397,0.4688,0.857462269,15085,22250,222.43,2019,3,31173,46469,65663,5684,8303,2.09,manual
00105500,University of Alabama in Huntsville,AL,Huntsville,34.724557,-86.640449,11338,23734,10652,2200,24190,14000,0.2403,0.3855,0.865215571,14000,21450,214.43,2019,3,40366,59407,78491,3312,4561,2.77,manual
00108300,University of Arizona (The),AZ,Tucson,32.232672,-110.950815,12716,36743,13350,800,26866,14198,0.2875,0.3328,0.792839098,14198,20137,201.3,2019,3,31560,46359,66529,14037,24214,2.3,exact
00141600,University of Bridgeport,CT,Bridgeport,41.164741,-73.190166,35760,35760,16350,,52110,19000,0.4241,0.5886,0.931635389,19000,26000,259.91,2019,3,37336,56110,87823,1340,1980,2.16,exact
00245400,University of Central Missouri,MO,Warrensburg,38.759111,-93.737428,8306,15434,9196,1250,18752,16500,0.2873,0.4508,0.87137637,16500,21500,214.93,2019,3,30651,42608,58374,4075,5656,1.98,exact
00312500,University of Cincinnati,OH,Cincinnati,39.131159,-84.51428,12138,27472,11874,1200,25212,12000,0.2013,0.4378,0.873045005,12000,21537,215.3,2019,3,37916,54769,72804,13905,18736,2.54,exact
00137000,University of Colorado Boulder,CO,Boulder,40.008781,-105.270823,12466,38284,15220,1200,28886,13000,0.1547,0.2634,0.868734336,13000,19500,194.94,2019,3,32913,49403,70668,13023,21466,2.53,exact
00450900,University of Colorado Colorado Springs,CO,Colorado Springs,38.892735,-104.800296,8580,20220,10920,1800,21300,12500,0.3021,0.3985,0.809207709,12500,20498,204.91,2019,3,31340,45760,68279,4153,6122,2.23,exact
00141700,University of Connecticut,CT,Storrs,41.809098,-72.249948,17834,40502,13258,950,32042,19292,0.2239,0.4279,0.851006539,19292,21500,214.93,2019,3,32259,51986,74421,10960,18028,2.42,exact
00159800,University of Georgia,GA,Athens,33.956262,-83.374039,12080,31120,10328,1052,23460,16347,0.196,0.3026,0.834428384,16347,18625,186.19,2019,3,33023,50534,69471,15826,25419,2.71,exact
00142200,University of Hartford,CT,West Hartford,41.798591,-72.715213,43560,43560,13200,1128,57888,19500,0.2819,0.6247,0.955390335,19500,27000,269.91,2019,3,29511,44766,64165,1849,2888,1.66,exact
02107800,University of Hawaii - West Oahu,HI,Kapolei,21.35531,-158.056403,7584,20544,15246,1340,24170,11500,0.3329,0.2604,0.612440191,11500,15453,154.48,2019,3,30027,43967,57238,1285,2058,2.85,exact
00161100,University of Hawaii at Hilo,HI,Hilo,19.701189,-155.080847,7838,20798,8248,1340,17426,13000,0.4478,0.3641,0.671033479,13000,19209,192.03,2019,3,26977,39368,62105,1152,2043,2.05,exact
00161000,University of Hawaii at Manoa,HI,Honolulu,21.298598,-157.818979,12186,34218,13583,1350,27119,13500,0.278,0.318,0.740304709,13500,18575,185.69,2019,3,27856,41276,58652,5791,9552,2.22,exact
00365200,University of Houston,TX,Houston,29.720393,-95.343537,9457,21673,9750,1360,20567,14000,0.4063,0.3591,0.730269058,14000,18500,184.94,2019,3,32634,49882,69111,16492,24589,2.7,exact
01171100,University of Houston - Clear Lake,TX,Houston,29.582523,-95.098129,7504,20752,11019,1316,19839,13560,0.4231,0.3707,0.630852843,13560,17871,178.65,2019,3,32926,48909,65030,3256,4635,2.74,exact
00361200,University of Houston - Downtown,TX,Houston,29.7661,-95.359338,7222,17038,9379,1289,17890,14486,0.4805,0.3287,0.627513031,14486,18750,187.44,2019,3,34621,49482,67863,6451,8597,2.64,exact
01323100,University of Houston - Victoria,TX,Victoria,28.816248,-96.976334,7313,17129,9860,1158,18331,13250,0.4794,0.4501,0.777363184,13250,19201,191.95,2019,3,33035,46982,64574,1691,2267,2.45,exact
00177600,University of Illinois Chicago,IL,Chicago,41.871837,-87.650503,14098,28448,12000,1400,27498,14000,0.5055,0.355,0.622161218,14000,17250,172.44,2019,3,31715,46376,68509,9521,14471,2.69,exact
00177500,University of Illinois Urbana-Champaign,IL,Champaign,40.104718,-88.229114,15150,32600,12252,1200,28602,17000,0.243,0.342,0.866674231,17000,19500,194.94,2019,3,37149,58556,83595,16057,27334,3.0,exact
00933300,University of Illinois at Springfield,IL,Springfield,39.729524,-89.616796,11911,21526,9760,1200,22871,15000,0.3568,0.4536,0.840417599,15000,19184,191.78,2019,3,33124,45610,65162,1297,1906,2.38,fuzzy
00189200,University of Iowa,IA,Iowa City,41.661935,-91.536425,9606,31569,11590,950,22146,17750,0.1945,0.4182,0.9014402,17750,22500,224.93,2019,3,31577,46916,65131,12169,18037,2.09,exact
00203100,University of Louisiana at Lafayette,LA,Lafayette,30.212191,-92.020165,10358,24086,11144,1300,22802,14250,0.3471,0.4529,0.814551607,14250,22000,219.93,2019,3,30271,47195,69247,5775,8652,2.15,exact
00202000,University of Louisiana at Monroe,LA,Monroe,32.527748,-92.07374,9070,21170,8914,1300,19284,14250,0.3652,0.4091,0.821086262,14250,20751,207.44,2019,3,30965,47043,65510,2291,3672,2.27,exact
00374600,University of Mary Washington,VA,Fredericksburg,38.302492,-77.476055,13845,30502,11734,1200,26779,15395,0.1932,0.4247,0.90591227,15395,20500,204.93,2019,3,27705,41407,57382,2155,3274,2.02,exact
00238800,University of Minnesota  Duluth,MN,Duluth,46.817126,-92.084385,13576,18776,8470,1200,23246,16034,0.205,0.518,0.923628908,16034,22514,225.07,2019,3,31499,45741,60942,4976,6633,2.03,exact
00406900,University of Minnesota - Crookston,MN,Crookston,47.802536,-96.606188,12014,12014,9076,1000,22090,13000,0.2121,0.3551,0.897937025,13000,19873,198.66,2019,3,39937,54634,74578,989,1384,2.75,exact
00396903,University of Minnesota - Rochester,MN,Rochester,44.022339,-92.463471,12850,12850,10914,1000,24764,16750,0.3549,0.542,0.876880062,16750,19500,194.94,2019,3,29401,47005,72014,277,330,2.41,exact
00396900,University of Minnesota - Twin Cities,MN,Minneapolis,44.972851,-93.235464,15027,33325,10358,1000,26385,16750,0.1786,0.367,0.876880062,16750,19500,194.94,2019,3,32902,49651,70892,18127,27289,2.55,exact
00238900,University of Minnesota Morris,MN,Morris,45.589775,-95.899729,13578,15632,8632,800,23010,12000,0.3142,0.4536,0.8005997,12000,18768,187.62,2019,3,27717,41680,53485,664,1083,2.22,exact
00251600,University of Missouri - Columbia,MO,Columbia,38.94531,-92.328843,10723,29005,10668,1032,22423,17945,0.2148,0.3769,0.891824249,17945,21000,209.93,2019,3,34513,48685,65714,11394,17069,2.32,exact
00251800,University of Missouri - Kansas City,MO,Kansas City,39.034179,-94.582141,10145,25186,11748,770,22663,14750,0.2394,0.3037,0.836291391,14750,18751,187.45,2019,3,33187,46869,62907,3682,5639,2.5,exact
00251900,University of Missouri - Saint Louis,MO,Saint Louis,38.710312,-90.311091,10573,27972,10432,1000,22005,16779,0.2134,0.2589,0.830553901,16779,20500,204.93,2019,3,32807,45272,62495,4256,5698,2.21,fuzzy
00253600,University of Montana (The),MT,Missoula,46.859312,-113.982912,7430,27256,10154,1100,18684,14499,0.3417,0.4815,0.858226524,14499,21500,214.93,2019,3,25556,35369,47177,2674,4321,1.65,exact
00253700,University of Montana Western (The),MT,Dillon,45.208306,-112.639264,5747,17209,8280,800,14827,12000,0.3792,0.4786,0.804539723,12000,21000,209.93,2019,3,28259,37401,48577,563,719,1.78,exact
00139700,University of New Haven,CT,West Haven,41.291314,-72.961472,41654,41654,17049,1000,59703,19500,0.2799,0.8308,0.964209629,19500,27000,269.91,2019,3,29234,43175,60922,2183,3334,1.6,exact
00201500,University of New Orleans (The),LA,New Orleans,30.027704,-90.067142,9072,13908,9795,1300,20167,10500,0.3891,0.3666,0.767497034,10500,17541,175.35,2019,3,26666,39703,55290,2009,3350,2.26,exact
00290700,University of North Carolina  Asheville,NC,Asheville,35.617068,-82.565392,7244,24592,9950,1200,18394,14500,0.3507,0.4477,0.830260648,14500,20987,209.8,2019,3,23718,32975,45490,1460,2447,1.57,fuzzy
00297400,University of North Carolina - Chapel Hill,NC,Chapel Hill,35.911769,-79.050969,8980,36159,11740,990,21710,13000,0.2286,0.2356,0.69296741,13000,14500,144.95,2019,3,33727,52124,77505,12188,18844,3.59,fuzzy
00297500,University of North Carolina - Charlotte,NC,Charlotte,35.306022,-80.730919,7096,20530,12800,1250,21146,16889,0.3592,0.4883,0.845131866,16889,21668,216.61,2019,3,32039,46100,64788,13075,18318,2.13,fuzzy
00297600,University of North Carolina -Greensboro,NC,Greensboro,36.068236,-79.809414,7403,22562,9482,1000,17885,16279,0.4821,0.5622,0.84386985,16279,23000,229.92,2019,3,27653,39585,53158,7127,10884,1.72,fuzzy
00398100,University of North Carolina School of the Arts,NC,Winston Salem,36.076183,-80.235672,9358,25901,9456,1325,20139,20500,0.2766,0.5339,0.911357341,20500,25000,249.92,2019,3,23325,32697,46435,309,598,1.31,exact
00295400,University of North Carolina at Pembroke,NC,Pembroke,34.688313,-79.200347,3456,7456,10660,1505,15621,15094,0.5251,0.5925,0.852768327,15094,25031,250.23,2019,3,28821,40549,54807,2526,3418,1.62,exact
00298400,University of North Carolina at Wilmington (The),NC,Wilmington,34.225223,-77.875527,7181,21246,11346,1130,19657,15750,0.2672,0.4195,0.860728439,15750,20000,199.93,2019,3,30738,46295,68336,8414,11911,2.31,fuzzy
00158500,University of North Georgia,GA,Dahlonega,34.530219,-83.985694,4976,14481,11140,1440,17556,9500,0.2982,0.2817,0.643009605,9500,18750,187.44,2019,3,31100,44298,56577,4425,6191,2.36,exact
00359400,University of North Texas,TX,Denton,33.211178,-97.148422,11090,20906,9888,1000,21978,13750,0.3634,0.487,0.831929466,13750,19200,191.94,2019,3,29350,43366,61016,16011,23620,2.26,exact
04242100,University of North Texas at Dallas,TX,Dallas,32.659588,-96.803446,8143,21787,9202,1500,18845,12355,0.5776,0.4002,0.656722871,12355,18502,184.96,2019,3,34458,46997,61960,1626,2024,2.54,exact
00134900,University of Northern Colorado,CO,Greeley,40.410855,-104.692777,10062,22320,11310,1200,22572,13609,0.2745,0.4219,0.854796477,13609,20500,204.93,2019,3,29392,41379,54404,4340,6180,2.02,exact
00189000,University of Northern Iowa,IA,Cedar Falls,42.514923,-92.459703,8938,21222,9160,800,18898,16486,0.2568,0.532,0.91419295,16486,20000,199.93,2019,3,31046,43076,54880,5748,7411,2.15,exact
00237100,University of Northwestern- St Paul,MN,Saint Paul,45.033703,-93.167822,33200,33200,10000,500,43700,17500,0.1739,0.3584,0.926931107,17500,21413,214.06,2019,3,32106,46164,65593,1586,2150,2.16,exact
00322300,University of Oregon,OR,Eugene,44.045146,-123.075792,13857,39309,12783,1140,27780,15040,0.2508,0.3385,0.850877193,15040,20500,204.93,2019,3,28107,40725,56672,8647,14581,1.99,exact
00374400,University of Richmond,VA,University of Richmond,37.577393,-77.538806,56860,56860,13430,1100,71390,18592,0.1918,0.361,0.895757576,18592,20500,204.93,2019,3,41832,61471,82732,1998,3016,3.0,exact
00140900,University of Saint Joseph,CT,West Hartford,41.781041,-72.72965,41736,41736,12242,1000,54978,25000,0.3794,0.7622,0.94934334,25000,27000,269.91,2019,3,36715,64122,87115,497,608,2.37,exact
00234500,University of Saint Thomas,MN,Saint Paul,44.943439,-93.188986,47383,47383,11580,1050,60013,19500,0.1842,0.4697,0.947608201,19500,24201,241.93,2019,3,39066,55508,71705,3305,4592,2.29,fuzzy
00344900,University of South Carolina - Aiken,SC,Aiken,33.572704,-81.767612,10760,21218,7946,1240,19946,14250,0.3881,0.5092,0.867822967,14250,24825,248.17,2019,3,32122,45115,62818,1272,1714,1.82,exact
00344800,University of South Carolina - Columbia,SC,Columbia,33.996788,-81.026935,12688,33928,10962,1085,24735,19000,0.1949,0.4429,0.909258576,19000,22303,222.96,2019,3,31907,47316,66884,12396,21178,2.12,exact
00345000,University of South Carolina Beaufort,SC,Bluffton,32.303308,-80.973595,10730,21776,8440,1266,20436,14000,0.4167,0.6065,0.892633229,14000,25000,249.92,2019,3,27740,39824,54051,844,1172,1.59,exact
00695100,University of South Carolina Upstate,SC,Spartanburg,34.996403,-81.970583,11583,23085,8598,1600,21781,15000,0.4475,0.5874,0.891353263,15000,22169,221.62,2019,3,32353,45978,69330,2819,3684,2.07,exact
00347400,University of South Dakota,SD,Vermillion,42.786019,-96.925283,9332,12807,8410,1200,18942,16750,0.2328,0.4908,0.948029891,16750,23500,234.92,2019,3,33976,47338,63842,3044,4088,2.01,exact
00180800,University of Southern Indiana,IN,Evansville,37.962374,-87.677214,9285,20822,9514,1200,19999,13000,0.2495,0.3687,0.829125073,13000,20734,207.27,2019,3,31969,44859,63306,3640,4888,2.16,exact
00495100,University of Texas Health Science Center at Houston,TX,Houston,29.702873,-95.403183,,,,,,13536,0.4307,0.6587,0.877431907,13536,15000,149.95,2019,3,66395,78599,90856,1330,1436,5.24,exact
00365900,University of Texas Health Science Center at San Antonio,TX,San Antonio,29.508107,-98.575655,,,,,,15000,0.297,0.521,0.8866171,15000,15501,154.96,2019,3,57819,68081,80721,1049,1145,4.39,exact
02555400,University of Texas M.D. Anderson Cancer Center,TX,Houston,29.707016,-95.396804,,,,,,11000,0.339,0.3818,0.729885058,11000,12500,124.96,2019,3,59652,73747,86226,455,472,5.9,fuzzy
00495200,University of Texas Medical Branch at Galveston,TX,Galveston,29.310758,-94.775956,,,,,,13313,0.2048,0.4046,0.93083004,13313,14500,144.95,2019,3,65402,75599,88040,1269,1341,5.21,exact
00359900,University of Texas Rio Grande Valley,TX,Edinburg,26.306759,-98.173567,8917,18733,8126,1240,18283,9500,0.6362,0.3398,0.474875089,9500,12981,129.77,2019,3,24967,35796,52631,8578,13834,2.76,exact
00365600,University of Texas at Arlington,TX,Arlington,32.729718,-97.11296,11378,28524,10370,1206,22954,12477,0.3485,0.3734,0.776647786,12477,18166,181.6,2019,3,43602,68101,95272,20695,26311,3.75,exact
00365800,University of Texas at Austin,TX,Austin,30.282825,-97.738273,11448,40032,12286,714,24448,18500,0.2225,0.3039,0.816501583,18500,20250,202.43,2019,3,36030,56601,83320,19968,31505,2.8,exact
00974100,University of Texas at Dallas,TX,Richardson,32.984673,-96.749702,13992,38970,11762,1200,26954,13921,0.3223,0.3805,0.711050103,13921,18700,186.94,2019,3,34066,53107,75463,8756,13687,2.84,exact
00366100,University of Texas at El Paso,TX,El Paso,31.77015,-106.504098,9450,24516,9496,1632,20578,12500,0.5731,0.3707,0.536999894,12500,18460,184.54,2019,3,28048,43080,64251,7166,11697,2.33,exact
01011500,University of Texas at San Antonio,TX,San Antonio,29.583709,-98.620657,8566,20572,8676,1000,18242,15000,0.4532,0.4878,0.768568253,15000,21208,212.01,2019,3,28085,40773,58306,12090,17157,1.92,exact
01116300,University of Texas at Tyler,TX,Tyler,32.315772,-95.254337,9146,23736,9618,1292,20056,13000,0.3472,0.3478,0.766883117,13000,17495,174.89,2019,3,39514,58901,79281,4574,5760,3.37,exact
00993000,University of Texas of the Permian Basin,TX,Odessa,31.889509,-102.329634,4837,9745,10178,1000,16015,11044,0.294,0.2963,0.715937657,11044,16206,162.01,2019,3,39090,54584,73257,2014,2709,3.37,fuzzy
00313100,University of Toledo,OH,Toledo,41.660572,-83.614714,11082,20442,12590,1180,24852,14000,0.2917,0.4518,0.860394995,14000,21852,218.45,2019,3,34669,52159,70831,6170,9504,2.39,exact
00367500,University of Utah,UT,Salt Lake City,40.762484,-111.846044,8615,27220,10201,1322,20138,13378,0.2381,0.2757,0.748835856,13378,18750,187.44,2019,3,32872,48538,68324,11434,15960,2.59,exact
00374500,University of Virginia,VA,Charlottesville,38.035665,-78.503428,18960,52843,12350,1356,32666,15711,0.1358,0.2495,0.848376623,15711,18250,182.44,2019,3,43108,69549,95115,10452,15865,3.81,exact
00374700,University of Virginia's College at Wise (The),VA,Wise,36.970602,-82.559656,10836,29798,11277,1600,23713,12000,0.3832,0.3155,0.731946144,12000,17900,178.94,2019,3,27333,39842,51694,508,738,2.23,exact
00160100,University of West Georgia,GA,Carrollton,33.573621,-85.097762,6521,17576,10340,1200,18061,14000,0.4532,0.5358,0.865605205,14000,24026,240.18,2019,3,27404,40561,56151,3942,5759,1.69,exact
00391700,University of Wisconsin - Eau Claire,WI,Eau Claire,44.798284,-91.501906,8870,17145,8475,400,17745,14787,0.2204,0.4948,0.907983411,14787,21500,214.93,2019,3,31787,45907,61133,4945,6819,2.14,exact
00389900,University of Wisconsin - Green Bay,WI,Green Bay,44.532298,-87.919973,7873,16091,7280,800,15953,11483,0.2599,0.3719,0.847063311,11483,18750,187.44,2019,3,32492,44728,58723,2857,4096,2.39,exact
00391900,University of Wisconsin - LaCrosse,WI,La Crosse,43.81568,-91.23186,9160,17979,6594,120,15874,17707,0.1854,0.4984,0.926914153,17707,22297,222.9,2019,3,30047,42919,55807,4640,6670,1.92,fuzzy
00389500,University of Wisconsin - Madison,WI,Madison,43.075409,-89.404098,10742,38630,12200,1150,24092,18250,0.1437,0.2659,0.84156039,18250,20500,204.93,2019,3,35861,54071,75846,14536,28487,2.64,exact
00389600,University of Wisconsin - Milwaukee,WI,Milwaukee,43.076848,-87.880488,9254,21119,10692,800,20746,15625,0.3175,0.4969,0.882319305,15625,23948,239.4,2019,3,32801,46665,63414,8334,12524,1.95,exact
00392000,University of Wisconsin - Oshkosh,WI,Oshkosh,44.026206,-88.549369,7717,15290,8506,1000,17223,14000,0.1877,0.3406,0.91239083,14000,22068,220.61,2019,3,35738,49203,65248,4382,5923,2.23,exact
00501500,University of Wisconsin - Parkside,WI,Kenosha,42.647718,-87.855231,7444,15714,7726,600,15770,13193,0.3817,0.49,0.817079333,13193,21375,213.68,2019,3,29101,42030,55623,1566,2401,1.97,exact
00392100,University of Wisconsin - Platteville,WI,Platteville,42.733451,-90.48622,7873,16148,7770,200,15843,15500,0.2384,0.4935,0.909090909,15500,21986,219.79,2019,3,41849,57560,72443,3717,4693,2.62,exact
00392300,University of Wisconsin - River Falls,WI,River Falls,44.8534,-92.622641,8063,15636,6900,400,15363,14500,0.2611,0.5426,0.906911706,14500,20500,204.93,2019,3,31427,42714,55388,2722,3918,2.08,exact
00392400,University of Wisconsin - Stevens Point,WI,Stevens Point,44.529582,-89.570934,8300,17004,7630,300,16230,15487,0.3001,0.5142,0.91046832,15487,22140,221.33,2019,3,27993,40290,51039,3662,5497,1.82,exact
00391500,University of Wisconsin - Stout,WI,Menomonie,44.873187,-91.926653,9488,17455,7398,426,17312,17132,0.2593,0.5558,0.922787739,17132,23825,238.17,2019,3,36836,50149,69043,3497,4534,2.1,exact
00392500,University of Wisconsin - Superior,WI,Superior,46.717629,-92.091007,8140,15713,7025,970,16135,14468,0.342,0.5387,0.886178862,14468,23750,237.42,2019,3,29369,40447,50568,925,1394,1.7,exact
00392600,University of Wisconsin - Whitewater,WI,Whitewater,42.835563,-88.742368,7735,16607,7650,580,15965,17762,0.2615,0.5205,0.918244598,17762,23223,232.15,2019,3,32377,44771,56928,5266,7101,1.93,exact
00393200,University of Wyoming,WY,Laramie,41.311773,-105.57931,5791,19531,10615,1200,17606,11895,0.2252,0.3204,0.818875781,11895,18318,183.12,2019,3,30590,45418,61200,4811,7207,2.48,exact
00144100,University of the District of Columbia,DC,Washington,38.943819,-77.066247,6152,13004,17205,1280,24637,12500,0.4603,0.3527,0.563914373,12500,25000,249.92,2019,3,36476,53985,69622,540,1139,2.16,exact
00367700,Utah State University,UT,Logan,41.740748,-111.81391,8764,23452,8016,820,17600,9240,0.3151,0.256,0.65695512,9240,14429,144.24,2019,3,31089,45812,62301,8516,13283,3.17,exact
00402700,Utah Valley University,UT,Orem,40.281078,-111.716456,5906,16806,9018,588,15512,8747,0.2834,0.1299,0.567618669,8747,15108,151.03,2019,3,34655,50504,68431,8673,11180,3.34,exact
00159900,Valdosta State University,GA,Valdosta,30.847402,-83.289282,6583,17638,8476,1200,16259,16000,0.5081,0.5804,0.86645824,16000,25000,249.92,2019,3,26715,38319,52138,3046,4627,1.53,exact
00184300,Vincennes University,IN,Vincennes,38.687766,-87.519939,6251,14781,10590,1276,18117,9397,0.1327,0.1325,0.76818877,9397,12596,125.92,2019,3,40668,52425,70478,453,547,4.16,exact
00373500,Virginia Commonwealth University,VA,Richmond,37.54962,-77.452697,14710,36048,11504,1500,27714,17000,0.2909,0.4654,0.900543541,17000,21500,214.93,2019,3,28627,41938,59904,10404,15963,1.95,exact
00375300,Virginia Military Institute,VA,Lexington,37.7896,-79.437067,19210,47220,10060,1000,30270,17674,0.1466,0.6531,0.94379845,17674,21500,214.93,2019,3,39187,58887,74981,435,1159,2.74,exact
00375400,Virginia Polytechnic Institute & State University,VA,Blacksburg,37.229012,-80.423675,13749,32893,9556,1100,24405,19500,0.1435,0.3703,0.905867781,19500,22406,223.99,2019,3,39805,62856,82150,14415,21991,2.81,exact
00376400,Virginia State University,VA,Petersburg,37.234692,-77.419026,9154,20909,11544,1300,21998,16000,0.7053,0.7804,0.933783214,16000,27000,269.91,2019,3,25270,36966,54000,1361,1941,1.37,exact
00376600,Virginia Union University,VA,Richmond,37.562405,-77.450903,13530,13530,9358,2000,24888,26000,0.6865,0.8323,0.92893401,26000,29000,289.9,2019,3,25587,36008,49620,474,644,1.24,exact
00376700,Virginia Wesleyan University,VA,Virginia Beach,36.868417,-76.18606,36910,36910,9917,1500,48327,13000,0.3742,0.6662,0.940520446,13000,27000,269.91,2019,3,26758,37901,49855,583,839,1.4,exact
00368000,Weber State University,UT,Ogden,41.192591,-111.944845,5956,16138,8824,1400,16180,9500,0.2043,0.1412,0.592555666,9500,15500,154.95,2019,3,38721,55778,73627,6322,7753,3.6,exact
00366500,West Texas A&M University,TX,Canyon,34.982789,-101.914736,8456,9903,7496,1000,16952,13500,0.6402,0.7705,0.800731776,13500,19500,194.94,2019,3,31473,46525,66409,3911,5245,2.39,fuzzy
00382700,West Virginia University,WV,Morgantown,39.634371,-79.954391,8976,25320,10948,950,20874,15000,0.2283,0.4868,0.873605948,15000,22786,227.78,2019,3,30277,45111,65848,8413,13750,1.98,exact
00382701,West Virginia University - Institute of Technology,WV,Beckley,37.775924,-81.184072,7560,18912,11314,950,19824,15000,0.2848,0.3239,0.873605948,15000,22786,227.78,2019,3,29948,45210,65859,368,,1.98,exact
00382800,West Virginia University - Parkersburg,WV,Parkersburg,39.216379,-81.506192,3890,8642,7200,1500,12590,8300,0.3183,0.1877,0.599388379,8300,15995,159.9,2019,3,33097,43227,60942,508,689,2.7,fuzzy
00298100,Western Carolina University,NC,Cullowhee,35.308979,-83.186258,4285,8285,10954,616,15855,15656,0.3598,0.5115,0.8646455,15656,22492,224.85,2019,3,29673,42970,58004,5251,7167,1.91,exact
00137200,Western Colorado University,CO,Gunnison,38.549936,-106.919132,10646,22430,9874,1300,21820,12000,0.1686,0.3173,0.907192575,12000,22441,224.34,2019,3,24822,35899,49197,945,1320,1.6,exact
00138000,Western Connecticut State University,CT,Danbury,41.400365,-73.444264,11781,25185,13876,1300,26957,16056,0.3392,0.5387,0.880018459,16056,23763,237.55,2019,3,29609,44363,65628,2140,2992,1.87,exact
00178000,Western Illinois University,IL,Macomb,40.468086,-90.686899,13314,13314,9800,1200,24314,20000,0.4815,0.6341,0.911292256,20000,25047,250.39,2019,3,29705,41267,56021,3426,5026,1.65,exact
00320900,Western Oregon University,OR,Monmouth,44.852235,-123.238309,10194,29004,10389,1200,21783,15000,0.3799,0.755,0.887046168,15000,21099,210.92,2019,3,29230,40230,50825,2264,3357,1.91,exact
00178100,Wheaton College,IL,Wheaton,41.870176,-88.099643,39100,39100,10990,800,50890,20103,0.2038,0.4927,0.947368421,20103,23000,229.92,2019,3,28753,42451,59706,1036,2027,1.85,exact
00239400,Winona State University,MN,Winona,44.046159,-91.643723,9780,15971,9310,900,19990,15114,0.2617,0.5876,0.917098446,15114,22250,222.43,2019,3,34555,48111,64298,3960,5163,2.16,exact
00298600,Winston-Salem State University,NC,Winston-Salem,36.089554,-80.225033,5941,16188,10888,1300,18129,18500,0.6482,0.7219,0.910998553,18500,25000,249.92,2019,3,29734,44549,69893,2372,3048,1.78,exact
00345600,Winthrop University,SC,Rock Hill,34.941515,-81.031404,15836,30166,9810,1200,26846,19354,0.4064,0.6127,0.918480581,19354,27000,269.91,2019,3,26317,37978,48062,1985,3008,1.41,exact
00345700,Wofford College,SC,Spartanburg,34.959411,-81.933568,47650,47650,13790,1200,62640,22375,0.1651,0.4297,0.914460285,22375,25558,255.5,2019,3,27979,42527,56524,568,1430,1.66,exact
00307800,Wright State University,OH,Dayton,39.780634,-84.064881,10012,19430,12000,1400,23412,14819,0.3257,0.4741,0.871677671,14819,23500,234.92,2019,3,31835,46309,64295,4537,6500,1.97,exact
00160400,Young Harris College,GA,Young Harris,34.933523,-83.84587,29667,29667,11512,,41179,12000,0.2282,0.3973,0.912801484,12000,27000,269.91,2019,3,22038,33325,45313,272,500,1.23,exact
00314500,Youngstown State University,OH,Youngstown,41.104928,-80.64659,9656,10016,9700,1100,20456,15200,0.3789,0.4718,0.836444444,15200,24870,248.62,2019,3,30509,44521,63379,3812,5296,1.79,exact
